file.num,behav,new.dur,pred.state,sex,age,pop,temp,humidity,date,predator
18,walk,309.4015,close,female,5,FVW,23,42,11_19_12_a1f.csv,spider
18,run,310.097,close,female,5,FVW,23,42,11_19_12_a1f.csv,spider
18,walk,312.113,close,female,5,FVW,23,42,11_19_12_a1f.csv,spider
18,turn,312.6595,close,female,5,FVW,23,42,11_19_12_a1f.csv,spider
18,jump,312.941,close,female,5,FVW,23,42,11_19_12_a1f.csv,spider
18,walk,313.941,close,female,5,FVW,23,42,11_19_12_a1f.csv,spider
18,capture,316.941,close,female,5,FVW,23,42,11_19_12_a1f.csv,spider
19,walk,4.078,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,turn,11.735,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,12.735,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,groom,20.2665,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,38.916,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,ab_lift,39.416,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,40.869,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,53.69,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,groom,58.401,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,timeout,68.9645,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,86.012,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,87.434,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,ab_lift,88.1215,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,ab_lift,89.395,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,ab_lift,90.489,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,91.489,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,93.278,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,wing_disp,124.897,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,125.897,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,jump,128.514,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,129.514,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,groom,145.648,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,turn,187.2985,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,groom,188.2985,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,221.011,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,turn,243.989,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,244.989,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,246.4345,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,timeout,252.5205,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,257.8255,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,fly,258.607,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,259.607,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,groom,261.8805,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,walk,286.233,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,ab_lift,286.608,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,ab_lift,286.71,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,287.0225,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,ab_lift,289.3585,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,290.3585,0,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,291.6475,entered,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,295.1555,far,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,turn,304.234,far,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,turn,305.328,far,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,306.328,far,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,run,308.547,close,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,pause,309.133,close,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,pause,310.8205,close,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
19,capture,311.9145,close,male,5,FVW,23,42%,11_19_12_a2m.csv,spider
20,ab_lift,9.3915,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,10.407,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,11.0165,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,11.571,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,12.204,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,12.9385,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,13.9305,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,14.7825,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,15.0635,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,16.0635,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,22.173,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,25.9155,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,26.611,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,26.861,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,28.4155,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,28.9705,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,29.486,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,30.486,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,31.525,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,32.666,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,34.1505,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,35.1505,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,37.4395,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,41.7835,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,42.354,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,43.354,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,44.971,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,82.692,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,91.1925,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,92.2705,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,92.661,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,94.286,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,94.7235,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,96.3175,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,109.193,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,110.0365,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,110.607,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,111.2245,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,113.6385,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,114.1385,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,114.8965,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,115.8965,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,118.1385,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,119.389,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,126.6315,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,127.6315,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,130.7645,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,135.5225,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,138.335,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,141.6475,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,141.804,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,143.0695,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,154.5,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,156.1955,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,156.922,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,158.6175,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,160.321,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,166.3055,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,167.165,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,168.165,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,171.298,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,172.298,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,174.4935,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,175.6575,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,176.548,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,177.548,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,178.611,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,182.8845,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,184.783,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,184.986,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,186.3455,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,187.1345,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,188.1345,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,194.5725,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,194.799,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,195.799,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,203.3935,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,206.4245,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,207.1045,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,208.1355,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,209.0655,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,209.9875,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,210.9875,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,212.511,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,213.511,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,219.3005,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,220,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,221,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,222.9415,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,231.606,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,233.5435,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,233.9655,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,238.114,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,250.763,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,251.177,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,251.349,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,251.4585,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,252.263,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,252.513,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,253.9665,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,254.599,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,256.279,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,284.8665,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,285.8665,0,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,336.494,entered,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,341.33,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,342.1895,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,343.533,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,344.533,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,345.658,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,347.002,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,347.2835,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,348.2835,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,352.6115,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,353.6115,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,354.6275,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,355.5,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,356.8855,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,357.8855,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,359.096,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,359.51,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,360.5885,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,turn,364.19,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,ab_lift,365.5965,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,367.5185,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,367.776,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,368.7685,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,369.198,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,370.706,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,371.8075,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,372.628,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,373.464,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,374.8235,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,375.558,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,376.558,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,walk,377.855,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,382.2925,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,393.1595,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,393.691,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,394.347,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,394.5425,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,396.964,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,397.1515,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,397.339,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,397.519,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,397.691,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,399.3705,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,399.785,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,402.8785,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,403.5895,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,404.5895,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,405.7145,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,406.2225,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,406.449,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,407.4255,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,stop,408.4255,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,413.09,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,415.1055,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,415.918,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,417.0745,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,417.879,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,418.6135,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,groom,419.6135,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,423.973,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,424.809,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,426.0985,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,427.786,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,428.1765,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,429.317,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,429.5595,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,430.114,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,431.005,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,431.3485,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,432.1455,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,433.1455,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,434.3255,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,440.896,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,441.474,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,442.3255,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,442.5445,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,442.888,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,444.349,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,444.982,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,445.1775,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,446.357,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,446.779,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,448.373,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,448.8885,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,449.8805,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,450.74,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,451.6465,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,timeout,452.6465,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,pause,453.998,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,454.3495,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,fly,454.842,far,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,run,455.084,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,jump,455.873,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
20,capture,457.678,close,female,5,FVW,23,42%,11_19_12_a3f.csv,spider
21,groom,2.649,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,31.7535,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,35.808,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,36.808,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,timeout,41.8165,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,46.207,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,56.146,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,timeout,63.1155,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,65.6315,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,68.7725,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,88.4535,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,94.2505,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,109.9855,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,112.6655,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,130.979,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,143.5575,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,154.769,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,wing_disp,157.2695,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,158.2695,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,160.793,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,164.9965,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,168.4965,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,170.3795,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,171.3795,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,174.9345,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,183.146,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,wing_disp,183.841,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,184.841,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,186.6615,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,192.451,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,196.3105,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,197.5765,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,198.5765,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,201.557,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,202.557,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,204.002,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,205.401,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,fly,232.91,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,234.59,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,235.2225,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,235.4725,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,236.4725,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,wing_disp,244.434,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,245.434,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,252.325,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,276.4125,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,286.171,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,293.695,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,310.4775,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,walk,314.1025,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,317.595,0,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,groom,321.189,entered,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,323.509,far,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,324.689,far,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,325.017,far,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,325.4,close,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,ab_lift,326.267,close,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,fly,327.8845,close,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,run,329.736,close,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
21,capture,331.1735,close,male,5,FVW,23,42%,11_19_12_a4m.csv,spider
22,groom,1.8905,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,3.2735,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,groom,6.844,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,23.885,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,ab_lift,25.0255,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,ab_lift,25.1195,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,ab_lift,26.893,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,ab_lift,27.76,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,ab_lift,28.01,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,turn,29.5335,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,30.5335,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,groom,33.0495,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,50.277,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,ab_lift,71.856,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,72.856,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,timeout,79.0675,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,ab_lift,86.2165,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,86.8025,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,groom,89.693,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,fly,275.104,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,groom,276.104,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,277.276,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,pause,283.003,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,284.003,0,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,walk,300.8715,entered,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,turn,306.1775,far,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
22,pause,307.2165,far,female,5,FVW,23,42%,11_19_12_a5f.csv,spider
